name,price,sweetness,sourness,fizziness,overall_rating,caffeine,sugar,citric_acid,co2_pressure,preservatives,color_intensity,group_numeric
Premium_8,3.2514963413686884,0.7812496753786222,0.13169142621169083,0.4313825525369064,8.050701486830915,39.43972622016888,115.07940361536618,0.3087922618281094,2.963581177765708,0.8664716003542289,0.25024289816459533,0
Classic_9,3.9818479160092597,0.5647679994118361,0.5143787768100186,0.5300986883588656,6.559867793891886,34.32297920994791,85.8263920843519,0.3663062157534202,2.8058603731171763,2.0980003121389497,0.3559726786512616,1
Premium_9,5.932927000934659,0.9273538331393107,0.0043180465889267605,0.4464290562027665,8.092005284043505,25.61093203478455,115.66381752033021,0.31109735781400716,2.98966953163493,0.4891708032550074,0.4734717707805657,0
Premium_10,8.851918729506579,0.7519605609730046,0.1301554947713919,0.5594018937589494,9.231700196104432,34.526404763014654,91.35912029316134,0.2123837843879414,3.050343966285695,2.5156812929004384,0.658693631618945,0
Classic_10,5.666023123932133,0.4488803281244289,0.32117062422012893,0.5212096391031578,6.053022621083244,28.78663371910195,92.90805844987352,0.3726422533627637,2.694084963103261,3.216441092211766,0.5456167893159349,1
Classic_11,7.464054187330855,0.6824394426329575,0.41583079134023226,0.6805952819119571,7.8107012839121275,22.936867021839447,62.42764553063079,0.230233400413228,2.5091109128257747,0.472214803779642,0.07118864846022899,1
Classic_12,7.880568350431086,0.49569268908812836,0.5534625932908364,0.21163596786791294,7.628936965177871,24.227821621601,64.13576896675796,0.4090211496092452,2.814471423389942,4.387360067635265,0.8034809303848486,1
Premium_11,9.446058604828519,0.7846103717713919,0.05323186313391685,0.7002459006563434,9.613669478534527,39.8575771300101,102.3785303073428,0.21160542573783497,3.110565184296799,1.7040177012650892,0.8584127518430118,0
Classic_13,5.113613429873305,0.5286982082125055,0.5252613203374492,0.5772714370423411,6.206247737671865,33.5382936001935,77.68383303567501,0.4479372398323225,2.660024800515306,4.477616142481002,0.01083765148029836,1
Classic_14,4.629316362959328,0.6716145929257791,0.32738600303584003,0.3596568187952074,7.90012393410161,34.25910720406334,80.07032608431501,0.3895511636509398,2.72422276098916,1.4660538584903227,0.6725184560770384,1
Premium_12,4.8073201004166295,0.925712358831304,0.23747371311775456,0.7158472571178216,8.18241220609738,32.41630457053872,91.72676280049933,0.2648586646971207,2.9766122005493507,4.438520913791499,0.11706701642760586,0
Classic_15,2.650790245135198,0.44289750461585076,0.5284531895152417,0.5091090316581305,6.202245352245581,21.26160209172496,84.5339196010692,0.22182890190925808,2.9109300296451783,3.531211135782481,0.08483771408519192,1
Premium_13,8.217175327419493,0.9959918735503526,0.1122812387268361,0.5482568588267565,9.625599134515005,39.208728660757885,119.58003191468613,0.3260134555776825,2.950503834212366,0.4175035834933438,0.558404249735805,0
Premium_14,7.1936824169285085,0.8272666027740929,0.27190631552842076,0.44447899292246057,8.985250208581718,25.170304671511285,104.05981925982378,0.11689098270455121,2.847527166507229,0.5876312338855244,0.7460448792654233,0
Extreme_5,2.345279295604609,0.2750106295291479,0.9886517645423626,0.7499482318094817,3.857136258845582,56.71497820473651,16.70787515558358,0.7852890157762445,2.2060772373449082,4.849394133538195,0.8911431136980711,2
Extreme_6,7.0204646406725075,0.25831033272589,0.9978894388357902,0.6295186258941595,4.661562853203963,59.23256339047747,25.692935325104465,0.6517594552541051,2.5478743444923087,2.272705323838866,0.5843143119231002,2
Extreme_7,5.709587239519857,0.37034740314729675,0.7136339141024374,0.7123852758368922,5.851234452229676,57.25659459727291,23.669702583571386,0.6480530391206147,2.3386905914905665,0.9406057986188066,0.3533522280260528,2
Classic_16,3.3009355147591304,0.5750968335552616,0.32332039108949545,0.6871974038330833,7.972421488959206,30.47242571029618,78.76337282204422,0.2928582848858983,2.9068975098534744,3.4236558627693965,0.9109271844938425,1
Premium_15,5.011706935024397,0.9467611728769507,0.2849399739875772,0.690287803355344,9.22683039187158,31.273645544359283,117.9818545006204,0.3598191668501225,2.8180874680424757,0.13183487248626002,0.8105533307818329,0
Classic_17,4.18725657544565,0.6961828387944833,0.34512506733105847,0.4970653576760675,6.761781713262043,34.548715967219046,89.4741623097498,0.45149861141334136,2.734346579897485,2.074097511688326,0.056375496650927115,1
Classic_18,5.604353082480748,0.6594167128765159,0.5438703027390233,0.6998588366430653,7.993273674147811,28.33147558403941,86.91455953131786,0.4834297189647284,2.9248236953387057,1.2367405087159882,0.12915941515149498,1
Premium_16,8.178547133885115,0.9862153081776167,0.181852390335264,0.4914571222013851,9.343401368811714,34.27192360686844,100.74488154098522,0.1340672776598887,3.06862927823712,2.6015385045189667,0.5201635011119934,0
Classic_19,7.6326381447937885,0.655654450095562,0.4655720516323456,0.4804689857676931,7.75330720531669,26.052242993185956,64.69053299577243,0.20863480289400171,2.8775686278368093,3.1015477567673235,0.21296416150891073,1
Premium_17,8.269224101929144,0.7409114426760309,0.004363399700364578,0.5402350235226389,9.179835373709267,30.883660676495985,103.12424766071187,0.37124760834812454,2.93930218680932,2.569947445799054,0.39654278232127016,0
Extreme_8,5.940944751942957,0.2866260100683621,0.9587091126240235,0.9798082494630569,3.441220442787114,58.16469062903736,24.763488792386145,0.5032977553195834,2.4295678781191308,4.900162876427386,0.3287516102875082,2
Premium_18,4.765338266590906,0.8900202562950177,0.07204368563345792,0.4303453312434656,8.257759443821298,26.920687584366586,94.55708080536883,0.14164815179482304,3.0563498979212858,0.9094004219957241,0.8967884099060118,0
Classic_20,2.9650869688048065,0.5421884920788617,0.5002673215563082,0.28615993560081493,6.3845780376173416,20.613029243997183,65.91272720752576,0.2835771017095876,2.5885052421383734,0.44351266878527806,0.46077876803272577,1
Classic_21,9.366979204254505,0.46190011552173776,0.4092809583144226,0.4517086354274284,7.380789657258731,20.589682097616485,87.97936396181649,0.3883701168472723,2.540879515974436,4.3678931205338865,0.06107795985486375,1
Classic_22,5.700277729065183,0.48306329444416113,0.5418603839379184,0.5741298451918291,6.369042038712754,23.140239850050655,72.96652359769837,0.3453568955573064,2.809127385765148,1.844568197848862,0.7474709381337565,1
Classic_23,3.9397640290778373,0.4110049608671794,0.3757310833032062,0.5566747929422762,7.790413675374399,27.67516163173499,78.62397198428604,0.23215160340193283,2.7237061834117275,2.6630863322751157,0.26924323094938096,1
Premium_19,8.313369908858707,0.8131852489313868,0.00602135933331791,0.5288316662332714,8.422896013993089,29.912460282668718,93.59286395457754,0.36715818422196855,3.0374369814216196,3.395511595722448,0.4984421989290573,0
Extreme_9,6.566226437351295,0.1260760864262271,0.8611319625455643,0.8347364472083516,5.23631842255299,45.791488655741986,13.827409083866913,0.5135103623194899,2.3815411481993176,3.229586206658006,0.35609672589784624,2
Classic_24,3.3869887623580386,0.6959545746378939,0.4817324458070661,0.31861339586799725,6.2035649452408075,22.29288708776498,68.60852049345779,0.24820441197786672,2.593283512025653,1.4254758434692354,0.8967654246264252,1
Extreme_10,4.063222616359519,0.12407012369849267,0.8573534168710764,0.7641587307958646,5.947135850725819,37.80097255420131,21.935667971372247,0.7877881733101476,2.6327535629469905,4.0853603547464,0.17088758739006582,2
Extreme_11,6.06088302947564,0.3005929659773293,0.9788127967382758,0.8227051572055719,4.7148380684096995,41.9994773415071,33.084787995758106,0.4748174994230094,2.361839618202122,2.127182193082084,0.24240973241508024,2
Classic_25,3.075317415511794,0.4344510474217611,0.48318601273248973,0.34431527662012784,7.162476442845224,22.315440729113035,76.83990356491861,0.35977682976547576,2.5259117684112136,1.683021390969603,0.06337497047276774,1
Extreme_12,4.790946132343962,0.39698806971698364,0.7967061534924169,0.923949778341854,3.7639219642912916,52.03756805559823,32.80683579669059,0.6382554962431377,2.4357880942750794,2.059204570736343,0.9295291442478258,2
Premium_20,8.734630214066176,0.9491858223363188,0.28950807319995375,0.4497188893942179,9.461734950407289,39.07510685231557,95.43699198496981,0.11994888021003325,3.096448259716024,2.8723655658995595,0.1397723766262895,0
Premium_21,5.139560859381083,0.9385801935579671,0.060488196014323356,0.4654623771462818,8.328531595861985,37.21862080347073,109.955916620886,0.2569196274307358,2.9435321936494008,4.386002704065541,0.8165994394715771,0
Premium_22,6.348422888911909,0.8317404725710655,0.11308332882747227,0.5850719142678427,8.602755748328285,36.21414070264377,105.08161170277438,0.16966380854404522,3.1598298293098277,1.9194561068660572,0.9064721109645469,0
Classic_26,9.151140664407661,0.5872713987741977,0.3350694122125092,0.6699160618067375,7.255416106142835,25.023584219856293,64.87452254321856,0.4382075567810888,2.8100363779642565,2.6673054598816077,0.7885972112245307,1
Classic_27,8.570058437376103,0.44550246391982534,0.39351662033866447,0.3242445699072329,7.487892585145354,20.50298652103669,79.94613897049608,0.42873760572220715,2.938382818380875,1.7104087435795372,0.11063173695520723,1
Premium_23,7.5515875557368,0.9539356875203555,0.03824659869959472,0.5589149162241469,9.594590731559107,27.24876141023161,96.87754185697925,0.31667577051791995,3.0880146146184297,3.2057381644264864,0.5427244433475962,0
Extreme_13,6.689838656134378,0.17553971767208584,0.8037087980511758,0.6726390867205703,5.725351684000885,49.584794869153015,22.025542502909197,0.5848023214576531,2.673641669805908,0.766757015580401,0.505888678884466,2
Classic_28,6.610306881334505,0.5834362706303944,0.30543305514625213,0.6360619544720757,7.864236564967225,28.476997753838134,84.38277883569123,0.4767498143531887,2.8536193171566993,0.7626952145713067,0.6067150463828559,1
Premium_24,9.366735060938979,0.8272392013907157,0.22093327068741683,0.773746805907606,9.851137025813554,31.76259057106198,93.39714137522266,0.3954523596887004,3.135559234578374,0.6233134060163342,0.8698963620621283,0
Classic_29,6.299164823503383,0.5556514171378216,0.47738263072347875,0.3995013519350651,6.109523277644063,25.027958624688516,88.0998707009304,0.20138960690138086,2.6667495858455723,1.9908434679547167,0.9198556164127605,1
Premium_25,5.351403596036383,0.8039037983097883,0.1040859605688683,0.6950004992438994,8.904435881779614,28.369072344099727,103.57318548398081,0.14225710611393996,2.8705547946024894,2.4918388636973985,0.9148459010681,0
Extreme_14,2.682797344629151,0.20871816973498997,0.874176505083413,0.8529057151678121,3.039283369765001,51.58843430041777,15.341079006092542,0.7844281269877821,2.2743313638765565,2.0731206186351185,0.9968742518459474,2
Premium_26,5.776535560879994,0.8506585030993727,0.17861550519601313,0.426830590955371,9.499920940798356,28.148583896433784,116.94162868322141,0.16154189214460216,2.8762750882654666,0.1827483392404744,0.5648411332626164,0
Extreme_15,8.894284968108138,0.11971259182850572,0.9326582850085032,0.781315533899211,4.57317080798274,46.019068673455706,22.02289182625978,0.6238561325232872,2.2776201229653563,0.9096406524763556,0.9461154621336327,2
Classic_30,3.7757772954635955,0.5119927948839259,0.38122340194306614,0.5219997716195078,6.817468342196193,20.380795334905173,65.46534090781667,0.41479166865421924,2.8294619709550757,0.13547996251741745,0.2310747965880714,1
Premium_27,7.778135454845273,0.9015678230796185,0.005913161326309246,0.44164343279382956,9.599832170746378,27.678169930815002,109.58238323555624,0.17145483431401798,2.839776557103738,1.2158609549972703,0.8556964681062857,0
Premium_28,2.2122576309905577,0.9490659593700974,0.11915505888553644,0.6672340546282585,8.409968590831642,29.3972159539152,116.89007455563359,0.10390057705322081,2.834203412341787,1.0394312757301365,0.18143543508979731,0
Extreme_16,6.993191262793072,0.27491246829090765,0.8264273651777494,0.95706868443079,5.452330685215323,43.5454337924469,17.782703002938774,0.5518769632669068,2.495147471257404,1.3403182041143813,0.4094116521912404,2
Classic_31,8.398842047578523,0.565614154255594,0.430837958740595,0.34723287977095885,7.896906613924314,31.454086912396413,64.90396115182584,0.46054039276937386,2.743715599124757,4.472761134470457,0.42521350446923345,1
Classic_32,3.373434286786428,0.40674079249603523,0.3806032078154838,0.4708171073304334,7.2669564396522945,23.868315281498035,64.87746259254885,0.45047907103978974,2.992201090351776,2.628450911513429,0.27230732651936895,1
Classic_33,2.087966629267844,0.40551720296424004,0.5742896419681497,0.2588755414450706,7.153032951028507,24.11082831030809,79.39623008805276,0.39542611650555926,2.9148709018536008,1.032106358803016,0.13688563006880727,1
Premium_29,6.1513416422627,0.9700055925544315,0.2621670232687546,0.6389652408681233,9.201033720867306,34.97555011819383,95.26113835870349,0.374323583777488,2.9675082099568293,1.9156926412474873,0.046965966775055046,0
Classic_34,4.3769737249854,0.44988501062682384,0.5214100849279111,0.24139933396256325,7.206304218932776,23.680236645219814,73.62534649146917,0.28660812103121,2.6778363582324745,3.5952295259212272,0.5664046402968972,1
Premium_30,5.970929977609891,0.8428151206597299,0.19910134960879444,0.7747318957299032,9.4651441944205,28.224105678861353,90.93549405183855,0.17867921328994754,3.038031172280102,0.25712906742125174,0.5968428489168892,0
Extreme_17,8.552818541393599,0.20027316724508826,0.9312736611237465,0.6426393012535087,3.2254133452074263,53.20471890509008,24.864739486185954,0.6753609585710945,2.4174136693018733,1.232010166195534,0.7994158789689793,2
Classic_35,3.481063430708957,0.608408941256328,0.3816435411689888,0.4951153334345435,6.721947793880053,21.373731099899512,92.1059751411785,0.24104558927568842,2.975118676910401,2.230028864789779,0.5419009473783581,1
Classic_36,9.901344063973177,0.6618837507629225,0.5196674659228684,0.6032805739307248,7.317566733421435,30.384148467767787,89.72184780478618,0.2749004026577558,2.74471248182157,1.1060472090980111,0.9440593396866133,1
Premium_31,9.395169563012242,0.7118280434105517,0.21167255175470653,0.7700993269662664,8.361150690254668,33.519178458289446,117.46464892764126,0.11018379357573965,3.078968106898736,1.4867450368627537,0.9710582451653678,0
Classic_37,2.9645350862182305,0.6832799467340301,0.44226426499723914,0.6310213254946566,7.689098797070141,24.786507098648833,89.0120415952737,0.2111022904146478,2.7981349392410264,1.1500441864385151,0.07695320162920916,1
Classic_38,9.087821985889498,0.6088866327634419,0.4019624891304198,0.5623833857643807,6.130712681597885,24.729355067459153,78.8821952331368,0.4372169494516891,2.659376251466035,3.1294568821850453,0.6158631881823046,1
Classic_39,4.805694523613681,0.46988784242609016,0.3073202344669614,0.6350494369504649,6.0425388217007745,33.12052509026299,78.51279969095242,0.48172030955386885,2.899391617886833,4.989670552666688,0.7671882889311269,1
Classic_40,3.9102171661464187,0.5205792740827726,0.4439626860911726,0.513752731609185,7.747354228372678,34.76125203798943,86.88956948525814,0.32533003465020016,2.7106785011385353,3.6879115079444573,0.11047411313139466,1
Extreme_18,7.437178261544559,0.206386647292233,0.7861716974962245,0.718523248182396,3.70082325314973,36.052329740909045,10.536218042002414,0.7950889558944126,2.4138865668679315,1.9216332357984083,0.21825388786506417,2
Classic_41,9.929349009095812,0.6849883551850675,0.5359035043246656,0.24470550115612977,6.835161551569857,33.18677461343247,93.06562078019937,0.34022045337496093,2.8067056946053537,0.8351697304603761,0.2316717013834434,1
Premium_32,4.801002073333841,0.9828195322405378,0.19489399469771054,0.6430947179515437,9.025377022033018,28.46004717576638,95.29584096016525,0.16614586272105264,2.874575304857702,3.8979223678337664,0.05784267656339637,0
Classic_42,8.526664999924943,0.6907307890422434,0.5651357654890277,0.6638761415976064,7.989815645292871,22.60842873829231,73.86847066159305,0.4274715427112274,2.848010309026896,0.7694795316992753,0.22444057183666066,1
Classic_43,9.645211985838028,0.46714528444678693,0.46109232686802404,0.49646996742085153,7.160172415675622,21.37230256096632,90.71113019206331,0.2796800127766118,2.564757460641402,4.443740399344886,0.8621276172654506,1
Classic_44,2.6483697272611835,0.6428548224174634,0.4965725941917065,0.4754286853045696,6.1739735198228205,26.12679819606048,73.044098095431,0.2779261351280979,2.8617100568442924,2.4793786753938543,0.22018320194981134,1
Classic_45,6.5258557119663285,0.6049776290978788,0.32283925784709006,0.6256034570243842,6.990293054027949,27.20879865989972,80.73427246308312,0.44740428977754476,2.6739046039510965,3.390080762795318,0.2670282701694213,1
Classic_46,6.948891025721474,0.6635889959065473,0.5392278064820784,0.5292259173292126,7.701163458188484,33.00941301439703,84.79270418502622,0.4511039985091016,2.8487357308346417,3.400703858801502,0.7527166395576412,1
Classic_47,8.543736192952498,0.44758153158792213,0.5642612277596786,0.635921763872616,6.058494566069118,32.38725125847144,64.51044536157059,0.3005356562777426,2.871754128145804,0.803799480241541,0.8321341779577419,1
Classic_48,8.23876316120915,0.5522403201282509,0.30191576151505006,0.34351906658745635,7.233853836751484,34.717792670411356,82.1134734455834,0.27794107431924797,2.817002851549806,2.6999268985792773,0.10698063882695841,1
Premium_33,2.5426964728413752,0.9283083707506083,0.16237997360283307,0.7851968015435979,8.683744332077373,34.489328397009224,117.96084316530053,0.1307529183972038,3.1748913948945807,3.439428611504067,0.30096356694681625,0
Premium_34,7.997214653943398,0.9124516265935845,0.02020518044063151,0.6328681840705094,8.691766113905913,34.31373276651216,91.37226101437538,0.3614610418457129,3.1893955876709588,4.8443892764284575,0.13008624013063197,0
